iter,attn_mode,backbone,seed,layer,expert,selected_fraction,mean_probability,router_entropy
1000,mla_decoupled,moe,456,3,10,0.04988403245806694,0.05219525843858719,1.8284341096878052
1000,mla_decoupled,moe,456,3,11,0.04682861268520355,0.0461222305893898,1.8284341096878052
1000,mla_decoupled,moe,456,3,12,0.07758667320013046,0.06946955621242523,1.8284341096878052
1000,mla_decoupled,moe,456,3,13,0.06001342833042145,0.060240041464567184,1.8284341096878052
1000,mla_decoupled,moe,456,3,14,0.06585326790809631,0.0808284729719162,1.8284341096878052
1000,mla_decoupled,moe,456,3,15,0.049317628145217896,0.0522206649184227,1.8284341096878052
1000,mla_decoupled,moe,456,4,0,0.06920044124126434,0.06845179200172424,1.4761929512023926
1000,mla_decoupled,moe,456,4,1,0.04049072414636612,0.03874703496694565,1.4761929512023926
1000,mla_decoupled,moe,456,4,2,0.08094116300344467,0.07687842100858688,1.4761929512023926
1000,mla_decoupled,moe,456,4,3,0.04893798753619194,0.04793901741504669,1.4761929512023926
1000,mla_decoupled,moe,456,4,4,0.0783398449420929,0.06887613236904144,1.4761929512023926
1000,mla_decoupled,moe,456,4,5,0.08915649354457855,0.06711538881063461,1.4761929512023926
1000,mla_decoupled,moe,456,4,6,0.06445922702550888,0.07510675489902496,1.4761929512023926
1000,mla_decoupled,moe,456,4,7,0.041020508855581284,0.034028347581624985,1.4761929512023926
1000,mla_decoupled,moe,456,4,8,0.07683959603309631,0.10298316925764084,1.4761929512023926
1000,mla_decoupled,moe,456,4,9,0.026444092392921448,0.03001275844871998,1.4761929512023926
1000,mla_decoupled,moe,456,4,10,0.06553710997104645,0.05383563041687012,1.4761929512023926
1000,mla_decoupled,moe,456,4,11,0.05726684629917145,0.052187155932188034,1.4761929512023926
1000,mla_decoupled,moe,456,4,12,0.09501586854457855,0.10327267646789551,1.4761929512023926
1000,mla_decoupled,moe,456,4,13,0.031340330839157104,0.03944553807377815,1.4761929512023926
1000,mla_decoupled,moe,456,4,14,0.07177246361970901,0.08461489528417587,1.4761929512023926
1000,mla_decoupled,moe,456,4,15,0.06323730200529099,0.05650528892874718,1.4761929512023926
1000,mla_decoupled,moe,456,5,0,0.09705322235822678,0.08822493255138397,1.5494118928909302
1000,mla_decoupled,moe,456,5,1,0.03967651352286339,0.0353550910949707,1.5494118928909302
1000,mla_decoupled,moe,456,5,2,0.05276123061776161,0.0767468512058258,1.5494118928909302
1000,mla_decoupled,moe,456,5,3,0.06954101473093033,0.06355711817741394,1.5494118928909302
1000,mla_decoupled,moe,456,5,4,0.10554321110248566,0.09350146353244781,1.5494118928909302
1000,mla_decoupled,moe,456,5,5,0.05717163160443306,0.07193988561630249,1.5494118928909302
1000,mla_decoupled,moe,456,5,6,0.07114746421575546,0.06569913774728775,1.5494118928909302
1000,mla_decoupled,moe,456,5,7,0.05785156413912773,0.05255929008126259,1.5494118928909302
1000,mla_decoupled,moe,456,5,8,0.04301147535443306,0.0478929840028286,1.5494118928909302
1000,mla_decoupled,moe,456,5,9,0.059172362089157104,0.052885670214891434,1.5494118928909302
1000,mla_decoupled,moe,456,5,10,0.021076660603284836,0.02648136578500271,1.5494118928909302
1000,mla_decoupled,moe,456,5,11,0.0721142590045929,0.07617397606372833,1.5494118928909302
1000,mla_decoupled,moe,456,5,12,0.04902710020542145,0.04855460673570633,1.5494118928909302
1000,mla_decoupled,moe,456,5,13,0.06880493462085724,0.09387701004743576,1.5494118928909302
1000,mla_decoupled,moe,456,5,14,0.09179320931434631,0.0636139065027237,1.5494118928909302
1000,mla_decoupled,moe,456,5,15,0.04425415024161339,0.04293671250343323,1.5494118928909302
1500,mla_decoupled,moe,456,1,0,0.0799853503704071,0.06224234029650688,2.561537265777588
1500,mla_decoupled,moe,456,1,1,0.08510009944438934,0.06593938171863556,2.561537265777588
1500,mla_decoupled,moe,456,1,2,0.056483153253793716,0.06364159286022186,2.561537265777588
1500,mla_decoupled,moe,456,1,3,0.06922119110822678,0.06167590990662575,2.561537265777588
1500,mla_decoupled,moe,456,1,4,0.06192260608077049,0.06459218263626099,2.561537265777588
1500,mla_decoupled,moe,456,1,5,0.05927490070462227,0.06422574073076248,2.561537265777588
1500,mla_decoupled,moe,456,1,6,0.05372314527630806,0.05807510390877724,2.561537265777588
1500,mla_decoupled,moe,456,1,7,0.04809814319014549,0.0569850392639637,2.561537265777588
1500,mla_decoupled,moe,456,1,8,0.05650634691119194,0.060724373906850815,2.561537265777588
1500,mla_decoupled,moe,456,1,9,0.04911254718899727,0.0626549944281578,2.561537265777588
1500,mla_decoupled,moe,456,1,10,0.065826416015625,0.0602312795817852,2.561537265777588
1500,mla_decoupled,moe,456,1,11,0.06127319484949112,0.062006764113903046,2.561537265777588
1500,mla_decoupled,moe,456,1,12,0.06221557781100273,0.061541128903627396,2.561537265777588
1500,mla_decoupled,moe,456,1,13,0.050605468451976776,0.05953621864318848,2.561537265777588
1500,mla_decoupled,moe,456,1,14,0.08509887754917145,0.07502888143062592,2.561537265777588
1500,mla_decoupled,moe,456,1,15,0.055552978068590164,0.060899071395397186,2.561537265777588
