iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,attn_mode,seed,train_data_seed,val_data_seed
6500,3.8613860607147217,3.867007791996002,0.005621740594506264,3.9758459671338398,0.005685501205734908,1.766326093673706,0.12823161482810974,0.24913293268699066,0.00046135698875578174,212992000,5891.5,mla_norope,123,100123,200123
7000,3.897920310497284,3.9035534858703613,0.005633184919133782,3.9504279724756874,0.005690668179498364,1.7485019207000732,0.13178934156894684,0.2358648675244439,0.000432646543576239,229376000,6340.2,mla_norope,123,100123,200123
7500,3.9037601351737976,3.9094536304473877,0.005693482584320009,3.9284755198160806,0.005695265303365886,1.7420291185379029,0.12799417972564697,0.24641014463481198,0.00040250596706994045,245760000,6790.9,mla_norope,123,100123,200123
8000,3.857150673866272,3.8627607226371765,0.005610038409940898,3.9000766118367514,0.005702888024970889,1.726032567024231,0.1308969110250473,0.2385638942436749,0.00037135519527336944,262144000,7240.0,mla_norope,123,100123,200123
8500,3.6930493116378784,3.6988094449043274,0.005760101834312081,3.87910813887914,0.005700235820064942,1.7276196002960205,0.1296970695257187,0.24135003567621266,0.00033962823885115036,278528000,7690.8,mla_norope,123,100123,200123
9000,3.7613105177879333,3.7669352293014526,0.005624744575470686,3.872894335190455,0.005690923993630956,1.7157249927520752,0.12924154102802277,0.23213814441226766,0.00030776713620712216,294912000,8140.5,mla_norope,123,100123,200123
9500,3.7621623873710632,3.7678317427635193,0.005669334204867482,3.8400509361426036,0.0056950111415547625,1.7042026042938232,0.1268661469221115,0.23491460297321284,0.0002762157947482825,311296000,8592.8,mla_norope,123,100123,200123
10000,3.7909485697746277,3.7967633605003357,0.005814769770950079,3.8308847880363466,0.005709205113040904,1.693915557861328,0.12935587763786316,0.23786200582973877,0.00024541380610869324,327680000,9041.8,mla_norope,123,100123,200123
10500,3.8076289296150208,3.813390552997589,0.005761619191616774,3.808355048894882,0.00571989662013948,1.6820210695266724,0.12909983098506927,0.23445241014589824,0.00021579032150324256,344064000,9492.9,mla_norope,123,100123,200123
11000,3.7862240076065063,3.7919286489486694,0.005704626673832536,3.7808840227127076,0.0057188674861875675,1.6802347421646118,0.12825907766819,0.23806585469658542,0.0001877580725433998,360448000,9944.6,mla_norope,123,100123,200123
11500,3.67837917804718,3.6840168237686157,0.0056376284919679165,3.7766546110312142,0.005710786494892091,1.6750441551208497,0.12733031809329987,0.2288793236142555,0.00016170762082042857,376832000,10395.8,mla_norope,123,100123,200123
12000,3.6118274927139282,3.617662191390991,0.005834678071551025,3.756730188528697,0.005720037394979348,1.6692653179168702,0.12919138371944427,0.23530239881827297,0.0001380019163742152,393216000,10845.0,mla_norope,123,100123,200123
12500,3.7443317770957947,3.749952971935272,0.00562120892573148,3.7525683641433716,0.0057047030135678745,1.6745073080062867,0.12760183215141296,0.23611239220806574,0.00011697124086228238,409600000,11296.0,mla_norope,123,100123,200123
13000,3.658707320690155,3.6643433570861816,0.005636094370856881,3.7323136444886527,0.005708605062682182,1.6701354742050172,0.1299217790365219,0.2319869877687947,9.890860588370181e-05,425984000,11745.1,mla_norope,123,100123,200123
13500,3.690764904022217,3.6964690685272217,0.005704184412024915,3.7273380835851033,0.0057052923801044625,1.6646374702453612,0.12735147774219513,0.23118370370195357,8.406567057113034e-05,442368000,12196.0,mla_norope,123,100123,200123
14000,3.5780754685401917,3.583694279193878,0.005618763389065862,3.7187150021394095,0.005715025029300402,1.6593970775604248,0.12853047251701355,0.23343905968734072,7.264923532945212e-05,458752000,12645.1,mla_norope,123,100123,200123
14500,3.5857138633728027,3.5914401412010193,0.0057261972688138485,3.7102958913644155,0.005704892827974012,1.654246735572815,0.127935990691185,0.22702026270571513,6.481836057229788e-05,475136000,13096.1,mla_norope,123,100123,200123
15000,3.575396180152893,3.5811299681663513,0.005733790691010654,3.711842742363612,0.005700187301263213,1.6546545267105102,0.1289043128490448,0.23328201591359715,6.068215059988e-05,491520000,13544.8,mla_norope,123,100123,200123
