iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,tokens_per_second,peak_vram_gib,attn_mode,backbone,seed,train_data_seed,val_data_seed
8000,3.8461674451828003,3.8461674451828003,0.0,3.9515124988555907,0.0,nan,nan,nan,0.00037135519527336944,262144000,3720.2,70465.92419547527,8.365234375,mha_decoupled,dense,42,100042,200042
8500,3.7708473205566406,3.7708473205566406,0.0,3.9326227641105653,0.0,nan,nan,nan,0.00033962823885115036,278528000,3951.6,70485.54939660527,8.365234375,mha_decoupled,dense,42,100042,200042
9000,3.916885733604431,3.916885733604431,0.0,3.914829024473826,0.0,nan,nan,nan,0.00030776713620712216,294912000,4182.4,70512.67997154697,8.365234375,mha_decoupled,dense,42,100042,200042
9500,3.785767078399658,3.785767078399658,0.0,3.8913764421145123,0.0,nan,nan,nan,0.0002762157947482825,311296000,4413.8,70528.39763084083,8.365234375,mha_decoupled,dense,42,100042,200042
10000,3.900589644908905,3.900589644908905,0.0,3.872487032016118,0.0,nan,nan,nan,0.00024541380610869324,327680000,4644.6,70551.04251443925,8.365234375,mha_decoupled,dense,42,100042,200042
10500,3.7465036511421204,3.7465036511421204,0.0,3.844126789967219,0.0,nan,nan,nan,0.00021579032150324256,344064000,4875.9,70564.16022700701,8.365234375,mha_decoupled,dense,42,100042,200042
11000,3.751154363155365,3.751154363155365,0.0,3.850249967575073,0.0,nan,nan,nan,0.0001877580725433998,360448000,5106.7,70582.89690594986,8.365234375,mha_decoupled,dense,42,100042,200042
11500,3.8078157901763916,3.8078157901763916,0.0,3.8358336663246155,0.0,nan,nan,nan,0.00016170762082042857,376832000,5338.4,70588.3901236154,8.365234375,mha_decoupled,dense,42,100042,200042
12000,3.7447314262390137,3.7447314262390137,0.0,3.8106760625044505,0.0,nan,nan,nan,0.0001380019163742152,393216000,5569.4,70603.54300146378,8.365234375,mha_decoupled,dense,42,100042,200042
12500,3.7170954942703247,3.7170954942703247,0.0,3.789757157166799,0.0,nan,nan,nan,0.00011697124086228238,409600000,5800.8,70611.24128063305,8.365234375,mha_decoupled,dense,42,100042,200042
13000,3.7085211277008057,3.7085211277008057,0.0,3.7834006480375924,0.0,nan,nan,nan,9.890860588370181e-05,425984000,6031.6,70625.54337222374,8.365234375,mha_decoupled,dense,42,100042,200042
13500,3.757095515727997,3.757095515727997,0.0,3.778304503361384,0.0,nan,nan,nan,8.406567057113034e-05,442368000,6263.0,70631.94086329713,8.365234375,mha_decoupled,dense,42,100042,200042
14000,3.772462010383606,3.772462010383606,0.0,3.771166703303655,0.0,nan,nan,nan,7.264923532945212e-05,458752000,6493.8,70644.25568494065,8.365234375,mha_decoupled,dense,42,100042,200042
14500,3.6357834935188293,3.6357834935188293,0.0,3.769464162985484,0.0,nan,nan,nan,6.481836057229788e-05,475136000,6725.2,70650.5962583878,8.365234375,mha_decoupled,dense,42,100042,200042
15000,3.7614734172821045,3.7614734172821045,0.0,3.7653669806321464,0.0,nan,nan,nan,6.068215059988e-05,491520000,6956.0,70661.05151988627,8.365234375,mha_decoupled,dense,42,100042,200042
