iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,tokens_per_second,peak_vram_gib,attn_mode,backbone,seed,train_data_seed,val_data_seed
6000,3.9741711020469666,3.979969620704651,0.005798498867079616,3.987186165253321,0.0057582847471348945,1.6756432771682739,0.10487671196460724,0.2943503225447385,0.00048823729199324884,196608000,4247.4,46289.25677898896,9.181640625,mha,moe,123,100123,200123
6500,3.840395927429199,3.8461410999298096,0.005745140835642815,3.958779776096344,0.005745168904929112,1.6641761302947997,0.10225830227136612,0.289333422933325,0.00046135698875578174,212992000,4598.3,46320.20807784363,9.181640625,mha,moe,123,100123,200123
7000,3.811920464038849,3.8178616166114807,0.005941215320490301,3.928937815030416,0.005755503326654434,1.6648491859436034,0.10474609583616257,0.2932428748915119,0.000432646543576239,229376000,4948.4,46353.37587892201,9.181640625,mha,moe,123,100123,200123
7500,3.9385398626327515,3.944323480129242,0.005783563479781151,3.907040399312973,0.005767401044722647,1.6561896085739136,0.10067261010408401,0.2763656924723592,0.00040250596706994045,245760000,5299.5,46374.208950240194,9.181640625,mha,moe,123,100123,200123
8000,3.8298978209495544,3.8356757164001465,0.0057778655318543315,3.880782366593679,0.00577558100844423,1.647608494758606,0.10347168147563934,0.2913525919002645,0.00037135519527336944,262144000,5650.6,46392.58751157687,9.181640625,mha,moe,123,100123,200123
8500,3.828797399997711,3.8345293402671814,0.005731920595280826,3.85848269422849,0.005743147370715936,1.649722981452942,0.10107177495956421,0.2804472941310611,0.00033962823885115036,278528000,6001.5,46409.6970029315,9.181640625,mha,moe,123,100123,200123
9000,3.8356369733810425,3.841310441493988,0.005673473817296326,3.8459141528606415,0.005744611120317131,1.6421327590942383,0.10289672762155533,0.28527489172998044,0.00030776713620712216,294912000,6352.4,46425.4307321052,9.181640625,mha,moe,123,100123,200123
9500,3.815521478652954,3.8212305903434753,0.005709075019694865,3.8146190766493477,0.005751341692327211,1.6398481607437134,0.10048461705446243,0.276894801974695,0.0002762157947482825,311296000,6703.8,46435.9584893765,9.181640625,mha,moe,123,100123,200123
10000,3.768844425678253,3.774691164493561,0.00584670586977154,3.8014265116055808,0.005756742513428132,1.638869047164917,0.10124267637729645,0.27483494661747276,0.00024541380610869324,327680000,7054.0,46453.0067993459,9.181640625,mha,moe,123,100123,200123
10500,3.743342876434326,3.7491353154182434,0.005792417447082698,3.783104439576467,0.0057516768504865465,1.6376342535018922,0.10249999910593033,0.26969987509427706,0.00021579032150324256,344064000,7405.0,46463.62578649544,9.181640625,mha,moe,123,100123,200123
11000,3.688563048839569,3.694340705871582,0.005777645739726722,3.7616781214872996,0.00575878689919288,1.6354276657104492,0.10343017429113388,0.2808980300142466,0.0001877580725433998,360448000,7755.2,46478.07677620602,9.181640625,mha,moe,123,100123,200123
11500,3.6876079440116882,3.6933332681655884,0.0057252595433965325,3.7471537311871845,0.0057466989918611945,1.6288172721862793,0.10462890565395355,0.2790260784655566,0.00016170762082042857,376832000,8106.3,46486.028033102346,9.181640625,mha,moe,123,100123,200123
12000,3.6542938947677612,3.660020351409912,0.005726474220864475,3.7284708829720814,0.005746727305619667,1.6338765621185303,0.1007397472858429,0.26647294926179266,0.0001380019163742152,393216000,8456.4,46499.28720800536,9.181640625,mha,moe,123,100123,200123
12500,3.6676324605941772,3.673403739929199,0.005771294818259776,3.7260905186335247,0.0057388043069901565,1.6309788703918457,0.10236572474241257,0.2775087231412566,0.00011697124086228238,409600000,8807.4,46506.201616456354,9.181640625,mha,moe,123,100123,200123
13000,3.6811978816986084,3.6870639324188232,0.005866055958904326,3.7081983645757037,0.005740546851108472,1.6300461530685424,0.10368774086236954,0.25858541920527456,9.890860588370181e-05,425984000,9159.8,46505.93611607689,9.181640625,mha,moe,123,100123,200123
13500,3.661014676094055,3.666724681854248,0.0057099859695881605,3.7028921008110047,0.005748331054734687,1.6232338428497315,0.10163696110248566,0.2683154104807226,8.406567057113034e-05,442368000,9526.4,46435.989841824296,9.181640625,mha,moe,123,100123,200123
14000,3.569494903087616,3.575253188610077,0.005758257582783699,3.688478780587514,0.00574488485387216,1.61959810256958,0.10145141929388046,0.2638534359075746,7.264923532945212e-05,458752000,9892.7,46372.56701289314,9.181640625,mha,moe,123,100123,200123
14500,3.609124541282654,3.6148595213890076,0.005734981037676334,3.6886082792282107,0.005739424064134558,1.623659896850586,0.1025683581829071,0.2642102703053766,6.481836057229788e-05,475136000,10270.4,46262.69601337479,9.181640625,mha,moe,123,100123,200123
15000,3.57030987739563,3.576103985309601,0.005794142605736852,3.6883798205852507,0.005740120382979512,1.6219252347946167,0.10304443538188934,0.2783194735463936,6.068215059988e-05,491520000,10631.4,46233.06031983121,9.181640625,mha,moe,123,100123,200123
